Data-hora da leitura,Plataforma,ID do post,Artista,Views,Likes,Comentários
2026-08-24 19:35,Instagram,DcW8ZyqR0WT,Fidelisx,133753,5996,341
2026-08-24 19:35,Instagram,DcUa1dxkX9e,Fidelisx,,15428,410
2026-08-24 19:35,Instagram,DcWMPr_xfLT,Russin Oficial,48693,1110,119
2026-08-24 19:35,Instagram,DccAKmpJsaV,Argentino,11486,1059,154
2026-08-24 19:35,Instagram,DcbaJamji-z,Argentino,,3,398
2026-08-24 19:35,Instagram,DcZKKjuxvh6,Argentino,52246,1841,151
2026-08-24 19:35,Instagram,DcW3Hj2BxLu,Argentino,48592,2137,150
2026-08-24 19:35,Instagram,DcWSoN5jmVp,Argentino,,3,303
2026-08-24 19:35,Instagram,DcbVIiKvYV7,Kaka,21533,1057,94
2026-08-24 19:35,Instagram,DcZZpSKptrg,Kaka,19188,982,94
2026-08-24 19:35,Instagram,DcXJg-nCaKv,Kaka,,843,89
2026-08-24 19:35,Instagram,DcWLwxcvyp-,Kaka,51899,2246,146
2026-08-24 19:35,Instagram,DcTn6-BvYwa,Kaka,56229,2052,109
2026-08-25 11:10,YouTube,D_UwyI4vBls,Russin Oficial,3816,291,
2026-08-25 11:10,YouTube,0GVzwMr3icI,Kaka,10778,958,
2026-08-25 11:10,YouTube,GdRXiWNFiWs,Kysha e Mine,20056,872,
2026-08-25 11:10,YouTube,tc-xByKI_fw,Kysha e Mine,29764,2513,
2026-08-25 11:10,YouTube,j4ciN_F9hEM,Evy Baddie,69587,2496,
2026-08-25 11:10,YouTube,bpd0lUFSfNY,Russin Oficial,5725,277,
2026-08-25 11:10,YouTube,5EbVaUJvOSA,Kaka,5715,613,
2026-08-25 11:10,Instagram,DcMh5X7FTzj,Evy Baddie,,1817,231
2026-08-25 11:10,Instagram,DcMdSwhO-_v,Kysha,41344,3,555
2026-08-25 11:10,YouTube,R-De0jl7e7c,Kysha e Mine,37534,2066,
2026-08-25 11:10,YouTube,5sjlQdlMzkk,Kysha e Mine,23622,2764,
2026-08-25 11:10,YouTube,irM9rw5_2js,Evy Baddie,45940,2445,
2026-08-25 11:10,YouTube,hULA9Gwklw0,Evy Baddie,72744,3200,
2026-08-25 11:10,YouTube,RW71PfE7tKA,Evy Baddie,12988,1748,
2026-08-25 11:10,YouTube,t3PpfkhrBVU,Fidelisx,41318,2405,
2026-08-25 11:10,YouTube,WQFB_TWkcsE,Fidelisx,35477,2141,
2026-08-25 11:10,YouTube,Zs9rkq9yyRU,Russin Oficial,5410,602,
2026-08-25 11:10,YouTube,LKwWE09nYBg,Russin Oficial,2754,228,
2026-08-25 11:10,YouTube,WRb3QZu3F5s,Kaka,7352,607,
2026-08-25 11:10,YouTube,1sNkSJpzgbg,Casa Saturno,13957,1209,
2026-08-25 11:10,Instagram,DcMz8kNuIcK,Kysha,56589,1956,98
2026-08-25 11:10,Instagram,DcPNR0AJIdq,Russin Oficial,19369,852,22
2026-08-25 11:10,YouTube,l1AQvYqrmaE,Kysha e Mine,86023,3285,
2026-08-25 11:10,YouTube,Q5y5Lb-PmJ0,Evy Baddie,18369,1619,
2026-08-25 11:10,YouTube,YsYkBcCZbLU,Russin Oficial,2718,282,
2026-08-25 11:10,YouTube,SN3Ef-TYros,Kaka,1353,139,
2026-08-25 11:10,YouTube,pMrq2vK1kLU,Casa Saturno,30094,1813,
2026-08-25 11:10,YouTube,Cx_YAbgsbmY,Casa Saturno,25889,1745,
2026-08-25 11:10,YouTube,d3sJ7k9wcXk,Kysha e Mine,60049,3815,
2026-08-25 11:10,YouTube,CMiEC40mBeM,Kysha e Mine,26419,2262,
2026-08-25 11:10,YouTube,yDeVJLDLG3Y,Evy Baddie,13876,1465,
2026-08-25 11:10,YouTube,8gK38rZRz0I,Fidelisx,32686,2894,
2026-08-25 11:10,YouTube,f_mR4FP6l8I,Fidelisx,41954,3235,
2026-08-25 11:10,YouTube,MLzJzWReacY,Fidelisx,40541,2507,
2026-08-25 11:10,YouTube,4hDfPdKck7A,Russin Oficial,3930,416,
2026-08-25 11:10,YouTube,ysyTnRdodBs,Kaka,63112,2430,
2026-08-25 11:10,Instagram,DcTfecrkcPT,Mine,,14256,618
2026-08-25 11:10,Instagram,DcRCb1ixbFe,Fidelisx,133797,9284,628
2026-08-25 11:10,Instagram,DcSLZrPxpVf,Russin Oficial,39067,679,38
2026-08-25 11:10,YouTube,t_jdIB5OSoA,Kysha e Mine,34304,2905,
2026-08-25 11:10,YouTube,FWkLX2QT8hg,Kysha e Mine,33577,1685,
2026-08-25 11:10,YouTube,VXL6umjevME,Kysha e Mine,20478,2125,
2026-08-25 11:10,YouTube,pSyxntrd6Kw,Evy Baddie,16372,2356,
2026-08-25 11:10,YouTube,7a34w_JZC50,Fidelisx,48368,3502,
2026-08-25 11:10,YouTube,0h_uvIV_OeQ,Argentino,23508,2043,
2026-08-25 11:10,YouTube,h0wdJodkxp0,Kaka,17196,1044,
2026-08-25 11:10,YouTube,c-NrsJOz4Is,Casa Saturno,9347,1239,
2026-08-25 11:10,YouTube,PjUMuqZ3JcY,Casa Saturno,23517,1667,
2026-08-25 11:10,YouTube,4IDQfjXEKzk,Kysha e Mine,17759,1144,
2026-08-25 11:10,YouTube,tQRNJ-6PmUA,Kysha e Mine,15500,1962,
2026-08-25 11:10,YouTube,AEDokCyqMPU,Kysha e Mine,14379,1302,
2026-08-25 11:10,YouTube,4jd32o2JDOE,Kysha e Mine,27143,2097,
2026-08-25 11:10,YouTube,tCquVvbTr3I,Kysha e Mine,7200,471,
2026-08-25 11:10,YouTube,PD1O6Pm0iis,Evy Baddie,1504,268,
2026-08-25 11:10,YouTube,g_2fa3oF5q8,Evy Baddie,41271,2178,
2026-08-25 11:10,YouTube,cqsNqya7NnQ,Evy Baddie,11440,1314,
2026-08-25 11:10,YouTube,vgk2Vdd3Vo4,Evy Baddie,15432,1320,
2026-08-25 11:10,YouTube,IhfWI_hGVhY,Evy Baddie,8123,1115,
2026-08-25 11:10,YouTube,sWFR3hUX9Vo,Evy Baddie,10198,1705,
2026-08-25 11:10,YouTube,JRKbm6DNDBc,Evy Baddie,12176,1224,
2026-08-25 11:10,YouTube,UYBF5K0JzZE,Evy Baddie,38715,1798,
2026-08-25 11:10,YouTube,IdBG1XK7zcA,Fidelisx,15207,1504,
2026-08-25 11:10,YouTube,KTVnEDyZ3JY,Fidelisx,130094,4386,
2026-08-25 11:10,YouTube,_ob851xlbeM,Fidelisx,13526,1682,
2026-08-25 11:10,YouTube,eIgCzvDIsp0,Fidelisx,16685,1643,
2026-08-25 11:10,YouTube,gPphP3VXInc,Fidelisx,37973,3379,
2026-08-25 11:10,YouTube,mEwxV5y-R8Q,Fidelisx,41813,3250,
2026-08-25 11:10,YouTube,z0xa51mXDE4,Fidelisx,109573,4198,
2026-08-25 11:10,YouTube,iObferxf3bk,Fidelisx,39604,2548,
2026-08-25 11:10,YouTube,WA0HFVnf8s8,Russin Oficial,1473,163,
2026-08-25 11:10,YouTube,9MBwJHE2BIs,Russin Oficial,4951,253,
2026-08-25 11:10,YouTube,BiB-gLES5Vs,Russin Oficial,3307,306,
2026-08-25 11:10,YouTube,eo99t72hRmw,Russin Oficial,1190,76,
2026-08-25 11:10,YouTube,gx2YBLabBbQ,Russin Oficial,4010,612,
2026-08-25 11:10,YouTube,UhljzQ9ePP0,Russin Oficial,25003,618,
2026-08-25 11:10,YouTube,o0mGIogpV68,Russin Oficial,3861,371,
2026-08-25 11:10,YouTube,2NjNEiAFfyM,Argentino,21913,2955,
2026-08-25 11:10,YouTube,hwA-61D4Ib8,Argentino,75571,4651,
2026-08-25 11:10,YouTube,hy5AN2qbpKU,Kaka,,140,
2026-08-25 11:10,YouTube,f2Sq58kgIjw,Kaka,7594,973,
2026-08-25 11:10,YouTube,BIxrB6Bf_dU,Kaka,1969,206,
2026-08-25 11:10,YouTube,mGp8E78Rb-M,Kaka,65112,1856,
2026-08-25 11:10,YouTube,Ft-w6kkTLE4,Kaka,20432,1574,
2026-08-25 11:10,YouTube,peCX2piv3B8,Casa Saturno,12460,1405,
2026-08-25 11:10,YouTube,a3_EMP66jDc,Casa Saturno,5984,765,
2026-08-25 11:10,YouTube,ER7A-9nXmgA,Casa Saturno,40628,1628,
2026-08-25 11:10,YouTube,uXRtT1QDYlo,Casa Saturno,8771,1269,
2026-08-25 11:10,YouTube,-TYXfioBzi0,Casa Saturno,8320,1033,
2026-08-25 11:10,YouTube,fypv-yKV5f4,Casa Saturno,15855,1656,
2026-08-25 11:10,YouTube,Ad12d3XS76U,Casa Saturno,32742,1766,
2026-08-25 11:10,YouTube,TLLDnhdo_Q8,Casa Saturno,22336,1366,
2026-08-25 11:10,YouTube,ZS59XOKjJ0w,Casa Saturno,14963,1070,
2026-08-25 11:10,Instagram,DcbJSX2Of1I,Kysha e Mine,19302,1455,45
2026-08-25 11:10,Instagram,DcbHq59EUnO,Kysha e Mine,48912,950,40
2026-08-25 11:10,Instagram,DcZgGW3uR8T,Kysha e Mine,45722,2171,82
2026-08-25 11:10,Instagram,DcZHiyou9bf,Kysha e Mine,33777,1220,23
2026-08-25 11:10,Instagram,DcRhWNLPV-U,Kysha e Mine,,1504,48
2026-08-25 11:10,Instagram,DcUJ-5MjA3Q,Kysha e Mine,36030,2738,136
2026-08-25 11:10,Instagram,Dcbck79pQdG,Casa Saturno,,3535,710
2026-08-25 11:10,Instagram,Dcb-QhHJKH5,Casa Saturno,37485,1492,112
2026-08-25 11:10,Instagram,Dcbgx6ulfi2,Casa Saturno,10754,844,44
2026-08-25 11:10,Instagram,DcbJSX2Of1I,Casa Saturno,19302,1455,45
2026-08-25 11:10,Instagram,Dcbck79pQdG,Evy Baddie,,3536,710
2026-08-25 11:10,Instagram,DcW1A3DhXjI,Evy Baddie,97524,2089,198
2026-08-25 11:10,Instagram,DcWM4Qfpi0a,Evy Baddie,50305,1727,133
2026-08-25 11:10,Instagram,DcUa1dxkX9e,Evy Baddie,,15728,411
2026-08-25 11:10,Instagram,DcWLwxcvyp-,Mine,53061,2297,147
2026-08-25 11:10,Instagram,DcbWAIike5q,Fidelisx,,2799,2051
2026-08-25 11:10,Instagram,DcW8ZyqR0WT,Fidelisx,135127,6095,346
2026-08-25 11:10,Instagram,DcUa1dxkX9e,Fidelisx,,15728,411
2026-08-25 11:10,Instagram,DcWMPr_xfLT,Russin Oficial,49244,1123,119
2026-08-25 11:10,Instagram,DccAKmpJsaV,Argentino,26275,2052,183
2026-08-25 11:10,Instagram,DcbaJamji-z,Argentino,,3,403
2026-08-25 11:10,Instagram,DcZKKjuxvh6,Argentino,53361,1894,151
2026-08-25 11:10,Instagram,DcW3Hj2BxLu,Argentino,49188,2178,150
2026-08-25 11:10,Instagram,DcbVIiKvYV7,Kaka,27308,1325,107
2026-08-25 11:10,Instagram,DcZZpSKptrg,Kaka,23276,1142,96
2026-08-25 11:10,Instagram,DcXJg-nCaKv,Kaka,,856,89
2026-08-25 11:10,Instagram,DcWLwxcvyp-,Kaka,53062,2297,147
2026-08-25 11:10,Instagram,DcTn6-BvYwa,Kaka,56660,2066,109
2026-08-25 11:10,YouTube,N99AibqusuA,Fidelisx,5206,645,
2026-08-25 11:10,YouTube,nihxd0T6MNc,Casa Saturno,713,104,
2026-08-25 11:10,Instagram,DcdtSPXDFDn,Casa Saturno,2493,178,23
2026-08-25 11:10,Instagram,DccKYslp41r,Casa Saturno,,513,177
2026-08-25 11:10,Instagram,DccKYslp41r,Russin Oficial,,513,177
2026-08-25 19:20,YouTube,D_UwyI4vBls,Russin Oficial,3836,291,
2026-08-25 19:20,Instagram,DcL4deSPcOl,Kaka,24709,2461,204
2026-08-25 19:20,YouTube,0GVzwMr3icI,Kaka,10912,970,
2026-08-25 19:20,YouTube,bpd0lUFSfNY,Russin Oficial,5746,280,
2026-08-25 19:20,YouTube,5EbVaUJvOSA,Kaka,5827,625,
2026-08-25 19:20,Instagram,DcMh5X7FTzj,Evy Baddie,,1830,232
2026-08-25 19:20,Instagram,DcMdSwhO-_v,Kysha,41773,3,558
2026-08-25 19:20,YouTube,R-De0jl7e7c,Kysha e Mine,38221,2093,
2026-08-25 19:20,YouTube,irM9rw5_2js,Evy Baddie,47348,2507,
2026-08-25 19:20,YouTube,hULA9Gwklw0,Evy Baddie,74040,3251,
2026-08-25 19:20,YouTube,Zs9rkq9yyRU,Russin Oficial,5423,603,
2026-08-25 19:20,YouTube,LKwWE09nYBg,Russin Oficial,2759,228,
2026-08-25 19:20,YouTube,WRb3QZu3F5s,Kaka,7515,619,
2026-08-25 19:20,Instagram,DcMz8kNuIcK,Kysha,56976,1983,98
2026-08-25 19:20,Instagram,DcPNR0AJIdq,Russin Oficial,19505,854,22
2026-08-25 19:20,Instagram,DcPGpVbJLNz,Kaka,8085,881,47
2026-08-25 19:20,Instagram,DcOdLWgPBY_,Kaka,15228,1143,72
2026-08-25 19:20,YouTube,l1AQvYqrmaE,Kysha e Mine,87163,3348,
2026-08-25 19:20,YouTube,Q5y5Lb-PmJ0,Evy Baddie,18586,1630,
2026-08-25 19:20,YouTube,YsYkBcCZbLU,Russin Oficial,2731,282,
2026-08-25 19:20,YouTube,SN3Ef-TYros,Kaka,1425,143,
2026-08-25 19:20,YouTube,d3sJ7k9wcXk,Kysha e Mine,61518,3870,
2026-08-25 19:20,YouTube,CMiEC40mBeM,Kysha e Mine,27297,2320,
2026-08-25 19:20,YouTube,yDeVJLDLG3Y,Evy Baddie,14183,1486,
2026-08-25 19:20,YouTube,8gK38rZRz0I,Fidelisx,33937,2965,
2026-08-25 19:20,YouTube,f_mR4FP6l8I,Fidelisx,42604,3262,
2026-08-25 19:20,YouTube,MLzJzWReacY,Fidelisx,42024,2532,
2026-08-25 19:20,YouTube,4hDfPdKck7A,Russin Oficial,3947,416,
2026-08-25 19:20,YouTube,ysyTnRdodBs,Kaka,64304,2472,
2026-08-25 19:20,Instagram,DcTfecrkcPT,Mine,,14399,623
2026-08-25 19:20,Instagram,DcRCb1ixbFe,Fidelisx,134448,9323,628
2026-08-25 19:20,Instagram,DcSLZrPxpVf,Russin Oficial,39426,707,38
2026-08-25 19:20,Instagram,DcRGSKSvw1h,Kaka,25638,1328,33
2026-08-25 19:20,YouTube,t_jdIB5OSoA,Kysha e Mine,35323,2965,
2026-08-25 19:20,YouTube,FWkLX2QT8hg,Kysha e Mine,34588,1708,
2026-08-25 19:20,YouTube,VXL6umjevME,Kysha e Mine,21355,2188,
2026-08-25 19:20,YouTube,pSyxntrd6Kw,Evy Baddie,16569,2383,
2026-08-25 19:20,YouTube,7a34w_JZC50,Fidelisx,49696,3570,
2026-08-25 19:20,YouTube,0h_uvIV_OeQ,Argentino,24214,2081,
2026-08-25 19:20,YouTube,h0wdJodkxp0,Kaka,17607,1079,
2026-08-25 19:20,YouTube,c-NrsJOz4Is,Casa Saturno,9759,1262,
2026-08-25 19:20,YouTube,4IDQfjXEKzk,Kysha e Mine,23404,1346,
2026-08-25 19:20,YouTube,tQRNJ-6PmUA,Kysha e Mine,19238,2289,
2026-08-25 19:20,YouTube,AEDokCyqMPU,Kysha e Mine,15841,1409,
2026-08-25 19:20,YouTube,4jd32o2JDOE,Kysha e Mine,28890,2183,
2026-08-25 19:20,YouTube,tCquVvbTr3I,Kysha e Mine,8002,479,
2026-08-25 19:20,YouTube,PD1O6Pm0iis,Evy Baddie,2048,315,
2026-08-25 19:20,YouTube,g_2fa3oF5q8,Evy Baddie,42782,2330,
2026-08-25 19:20,YouTube,cqsNqya7NnQ,Evy Baddie,12339,1418,
2026-08-25 19:20,YouTube,vgk2Vdd3Vo4,Evy Baddie,15903,1383,
2026-08-25 19:20,YouTube,IhfWI_hGVhY,Evy Baddie,8555,1180,
2026-08-25 19:20,YouTube,sWFR3hUX9Vo,Evy Baddie,10710,1794,
2026-08-25 19:20,YouTube,JRKbm6DNDBc,Evy Baddie,12373,1244,
2026-08-25 19:20,YouTube,UYBF5K0JzZE,Evy Baddie,38985,1809,
2026-08-25 19:20,YouTube,IdBG1XK7zcA,Fidelisx,18495,1689,
2026-08-25 19:20,YouTube,KTVnEDyZ3JY,Fidelisx,155167,4957,
2026-08-25 19:20,YouTube,_ob851xlbeM,Fidelisx,15032,1773,
2026-08-25 19:20,YouTube,eIgCzvDIsp0,Fidelisx,17737,1700,
2026-08-25 19:20,YouTube,gPphP3VXInc,Fidelisx,39416,3470,
2026-08-25 19:20,YouTube,mEwxV5y-R8Q,Fidelisx,43452,3341,
2026-08-25 19:20,YouTube,z0xa51mXDE4,Fidelisx,112948,4311,
2026-08-25 19:20,YouTube,iObferxf3bk,Fidelisx,40483,2573,
2026-08-25 19:20,YouTube,WA0HFVnf8s8,Russin Oficial,1793,236,
2026-08-25 19:20,YouTube,9MBwJHE2BIs,Russin Oficial,6117,323,
2026-08-25 19:20,YouTube,BiB-gLES5Vs,Russin Oficial,4130,360,
2026-08-25 19:20,YouTube,eo99t72hRmw,Russin Oficial,1302,114,
2026-08-25 19:20,YouTube,gx2YBLabBbQ,Russin Oficial,4270,665,
2026-08-25 19:20,YouTube,UhljzQ9ePP0,Russin Oficial,25479,644,
2026-08-25 19:20,YouTube,o0mGIogpV68,Russin Oficial,3990,387,
2026-08-25 19:20,YouTube,2NjNEiAFfyM,Argentino,31743,3530,
2026-08-25 19:20,YouTube,hwA-61D4Ib8,Argentino,79132,4845,
2026-08-25 19:20,YouTube,hy5AN2qbpKU,Kaka,2699,876,
2026-08-25 19:20,YouTube,f2Sq58kgIjw,Kaka,10330,1161,
2026-08-25 19:20,YouTube,BIxrB6Bf_dU,Kaka,2386,252,
2026-08-25 19:20,YouTube,mGp8E78Rb-M,Kaka,66504,1921,
2026-08-25 19:20,YouTube,Ft-w6kkTLE4,Kaka,21003,1619,
2026-08-25 19:20,YouTube,peCX2piv3B8,Casa Saturno,22622,1985,
2026-08-25 19:20,YouTube,a3_EMP66jDc,Casa Saturno,7321,849,
2026-08-25 19:20,YouTube,ER7A-9nXmgA,Casa Saturno,44893,1736,
2026-08-25 19:20,YouTube,uXRtT1QDYlo,Casa Saturno,10514,1467,
2026-08-25 19:20,YouTube,-TYXfioBzi0,Casa Saturno,9027,1073,
2026-08-25 19:20,YouTube,fypv-yKV5f4,Casa Saturno,16631,1699,
2026-08-25 19:20,YouTube,Ad12d3XS76U,Casa Saturno,35049,1830,
2026-08-25 19:20,YouTube,TLLDnhdo_Q8,Casa Saturno,23182,1387,
2026-08-25 19:20,YouTube,ZS59XOKjJ0w,Casa Saturno,15676,1100,
2026-08-25 19:20,Instagram,DcbJSX2Of1I,Kysha e Mine,20504,1551,48
2026-08-25 19:20,Instagram,DcbHq59EUnO,Kysha e Mine,51586,1040,44
2026-08-25 19:20,Instagram,DcZgGW3uR8T,Kysha e Mine,46677,2222,82
2026-08-25 19:20,Instagram,DcZHiyou9bf,Kysha e Mine,34308,1236,24
2026-08-25 19:20,Instagram,DcRhWNLPV-U,Kysha e Mine,,1549,49
2026-08-25 19:20,Instagram,DcUJ-5MjA3Q,Kysha e Mine,36471,2776,138
2026-08-25 19:20,Instagram,Dcbck79pQdG,Casa Saturno,,4030,803
2026-08-25 19:20,Instagram,Dcb-QhHJKH5,Casa Saturno,46819,1673,116
2026-08-25 19:20,Instagram,DcbJSX2Of1I,Casa Saturno,20504,1551,48
2026-08-25 19:20,Instagram,Dcbck79pQdG,Evy Baddie,,4030,803
2026-08-25 19:20,Instagram,DcW1A3DhXjI,Evy Baddie,98051,2125,204
2026-08-25 19:20,Instagram,DcWM4Qfpi0a,Evy Baddie,50802,1764,134
2026-08-25 19:20,Instagram,DcUa1dxkX9e,Evy Baddie,,15921,410
2026-08-25 19:20,Instagram,DcWLwxcvyp-,Mine,53934,2344,147
2026-08-25 19:20,Instagram,DcbWAIike5q,Fidelisx,,2989,2056
2026-08-25 19:20,Instagram,DcW8ZyqR0WT,Fidelisx,136292,6186,350
2026-08-25 19:20,Instagram,DcUa1dxkX9e,Fidelisx,,15921,410
2026-08-25 19:20,Instagram,DcWMPr_xfLT,Russin Oficial,49667,1127,119
2026-08-25 19:20,Instagram,DccAKmpJsaV,Argentino,29703,2307,192
2026-08-25 19:20,Instagram,DcbaJamji-z,Argentino,,3,410
2026-08-25 19:20,Instagram,DcZKKjuxvh6,Argentino,54016,1931,157
2026-08-25 19:20,Instagram,DcW3Hj2BxLu,Argentino,49678,2211,154
2026-08-25 19:20,Instagram,DcWSoN5jmVp,Argentino,,3,304
2026-08-25 19:20,Instagram,DcbVIiKvYV7,Kaka,29159,1428,110
2026-08-25 19:20,Instagram,DcZZpSKptrg,Kaka,25333,1219,99
2026-08-25 19:20,Instagram,DcXJg-nCaKv,Kaka,,876,90
2026-08-25 19:20,Instagram,DcWLwxcvyp-,Kaka,53934,2344,147
2026-08-25 19:20,Instagram,DcTn6-BvYwa,Kaka,57004,2079,109
2026-08-25 19:20,YouTube,N99AibqusuA,Fidelisx,16266,1518,
2026-08-25 19:20,YouTube,nihxd0T6MNc,Casa Saturno,14352,1157,
2026-08-25 19:20,Instagram,DcdtSPXDFDn,Casa Saturno,13435,551,38
2026-08-25 19:20,Instagram,DccKYslp41r,Casa Saturno,,611,182
2026-08-25 19:20,Instagram,DccKYslp41r,Russin Oficial,,611,182
2026-08-25 19:20,YouTube,jXpLIvY1NQo,Kysha e Mine,1853,425,
2026-08-25 19:20,YouTube,HxSP8BCH4F4,Kysha e Mine,986,251,
2026-08-25 19:20,YouTube,UzUnGJlq10E,Kysha e Mine,4094,677,
2026-08-25 19:20,YouTube,Ex0xSU097sc,Evy Baddie,2380,347,
2026-08-25 19:20,YouTube,4Eean6gPnyQ,Evy Baddie,3559,717,
2026-08-25 19:20,YouTube,OrCxVMRvz88,Fidelisx,2773,471,
2026-08-25 19:20,YouTube,GM2__GDzkCw,Fidelisx,17551,1521,
2026-08-25 19:20,YouTube,oH02-pD6SQk,Russin Oficial,1125,140,
2026-08-25 19:20,YouTube,wxGoAlkLHYY,Russin Oficial,,68,
2026-08-25 19:20,YouTube,gPsrRLJj1E0,Argentino,14211,1942,
2026-08-25 19:20,YouTube,A2_dPg-9fEg,Kaka,1403,321,
2026-08-25 19:20,YouTube,gPGtDGvnGTo,Casa Saturno,2693,462,
2026-08-25 19:20,YouTube,ex4gOXs2ha0,Casa Saturno,746,212,
2026-08-25 19:20,YouTube,e52NSS2vA_Q,Casa Saturno,864,225,
2026-08-25 19:20,YouTube,hmSYpyJ9r_0,Casa Saturno,1890,384,
2026-08-25 19:20,Instagram,DcejujDs9n_,Kysha e Mine,21106,771,70
2026-08-25 19:20,Instagram,DcekmbflaEp,Evy Baddie,,483,179
2026-08-25 19:20,Instagram,DcemnVtpBzs,Casa Saturno,3907,270,283
2026-08-25 19:20,Instagram,DcekmbflaEp,Casa Saturno,,484,179
2026-08-25 19:20,Instagram,DcejujDs9n_,Casa Saturno,21106,771,70
2026-08-25 19:20,Instagram,DcejUvVJHci,Casa Saturno,3227,266,51
2026-08-25 19:20,Instagram,DcejbL7JcJq,Casa Saturno,12342,800,72
2026-08-25 19:20,Instagram,Dceb8m1AXQm,Casa Saturno,4076,359,18
2026-08-25 19:20,Instagram,DcemnVtpBzs,Russin Oficial,3907,270,283
2026-08-25 19:20,Instagram,DcejmtrFlc2,Argentino,,3,104
2026-08-25 19:20,Instagram,Dcd_AWFOM13,Argentino,29677,2109,282
2026-08-25 19:20,Instagram,DcUVcpXsaMB,Argentino,94672,6660,706
2026-08-25 19:20,Instagram,DcejUvVJHci,Kaka,3238,266,51
2026-08-25 19:20,Instagram,DcejbL7JcJq,Kaka,12342,802,72
2026-08-25 19:20,Instagram,Dcd77IEvCOD,Kaka,11777,899,104
2026-08-26 11:10,YouTube,R-De0jl7e7c,Kysha e Mine,39241,2109,
2026-08-26 11:10,YouTube,irM9rw5_2js,Evy Baddie,49012,2544,
2026-08-26 11:10,YouTube,hULA9Gwklw0,Evy Baddie,76002,3319,
2026-08-26 11:10,YouTube,Zs9rkq9yyRU,Russin Oficial,5456,607,
2026-08-26 11:10,YouTube,WRb3QZu3F5s,Kaka,7715,623,
2026-08-26 11:10,Instagram,DcPNR0AJIdq,Russin Oficial,19663,858,22
2026-08-26 11:10,Instagram,DcPGpVbJLNz,Kaka,8212,895,47
2026-08-26 11:10,Instagram,DcOdLWgPBY_,Kaka,15393,1154,72
2026-08-26 11:10,YouTube,l1AQvYqrmaE,Kysha e Mine,88842,3385,
2026-08-26 11:10,YouTube,Q5y5Lb-PmJ0,Evy Baddie,18847,1646,
2026-08-26 11:10,YouTube,YsYkBcCZbLU,Russin Oficial,2757,282,
2026-08-26 11:10,YouTube,SN3Ef-TYros,Kaka,1512,145,
2026-08-26 11:10,YouTube,d3sJ7k9wcXk,Kysha e Mine,63470,3944,
2026-08-26 11:10,YouTube,CMiEC40mBeM,Kysha e Mine,28513,2366,
2026-08-26 11:10,YouTube,yDeVJLDLG3Y,Evy Baddie,14470,1502,
2026-08-26 11:10,YouTube,8gK38rZRz0I,Fidelisx,35262,3018,
2026-08-26 11:10,YouTube,f_mR4FP6l8I,Fidelisx,43279,3291,
2026-08-26 11:10,YouTube,MLzJzWReacY,Fidelisx,43034,2554,
2026-08-26 11:10,YouTube,4hDfPdKck7A,Russin Oficial,3976,418,
2026-08-26 11:10,YouTube,ysyTnRdodBs,Kaka,66014,2524,
2026-08-26 11:10,Instagram,DcTfecrkcPT,Mine,,14582,627
2026-08-26 11:10,Instagram,DcRCb1ixbFe,Fidelisx,134956,9356,628
2026-08-26 11:10,Instagram,DcSLZrPxpVf,Russin Oficial,39833,716,38
2026-08-26 11:10,Instagram,DcRGSKSvw1h,Kaka,25822,1340,33
2026-08-26 11:10,YouTube,t_jdIB5OSoA,Kysha e Mine,36491,3012,
2026-08-26 11:10,YouTube,FWkLX2QT8hg,Kysha e Mine,35830,1738,
2026-08-26 11:10,YouTube,VXL6umjevME,Kysha e Mine,22474,2230,
2026-08-26 11:10,YouTube,pSyxntrd6Kw,Evy Baddie,16917,2418,
2026-08-26 11:10,YouTube,7a34w_JZC50,Fidelisx,51661,3631,
2026-08-26 11:10,YouTube,0h_uvIV_OeQ,Argentino,24962,2108,
2026-08-26 11:10,YouTube,h0wdJodkxp0,Kaka,18066,1103,
2026-08-26 11:10,YouTube,4IDQfjXEKzk,Kysha e Mine,27658,1448,
2026-08-26 11:10,YouTube,tQRNJ-6PmUA,Kysha e Mine,22208,2440,
2026-08-26 11:10,YouTube,AEDokCyqMPU,Kysha e Mine,17621,1479,
2026-08-26 11:10,YouTube,4jd32o2JDOE,Kysha e Mine,30763,2243,
2026-08-26 11:10,YouTube,tCquVvbTr3I,Kysha e Mine,8707,495,
2026-08-26 11:10,YouTube,PD1O6Pm0iis,Evy Baddie,2485,350,
2026-08-26 11:10,YouTube,g_2fa3oF5q8,Evy Baddie,46109,2412,
2026-08-26 11:10,YouTube,cqsNqya7NnQ,Evy Baddie,13261,1468,
2026-08-26 11:10,YouTube,vgk2Vdd3Vo4,Evy Baddie,16666,1422,
2026-08-26 11:10,YouTube,IhfWI_hGVhY,Evy Baddie,9190,1228,
2026-08-26 11:10,YouTube,sWFR3hUX9Vo,Evy Baddie,11525,1868,
2026-08-26 11:10,YouTube,JRKbm6DNDBc,Evy Baddie,12616,1260,
2026-08-26 11:10,YouTube,UYBF5K0JzZE,Evy Baddie,39399,1825,
2026-08-26 11:10,YouTube,IdBG1XK7zcA,Fidelisx,20726,1768,
2026-08-26 11:10,YouTube,KTVnEDyZ3JY,Fidelisx,171454,5212,
2026-08-26 11:10,YouTube,_ob851xlbeM,Fidelisx,16443,1821,
2026-08-26 11:10,YouTube,eIgCzvDIsp0,Fidelisx,18944,1731,
